id,platform,date,title,summary,type,sourceUrl,impact
"azure-2026-06-15-new-end-of-sale-pricelist-for-software-now-availab","Azure","2026-06-15","New: End of Sale Pricelist for Software now available","A new End of Sale Pricelist for Software is being added to Partner Center; effective July 1; 2026.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#new-end-of-sale-pricelist-for-software-now-available","high"
"azure-2026-06-15-reminder-referenceid-format-update-in-reconciliati","Azure","2026-06-15","Reminder: ReferenceId format update in reconciliation files","Reminder: The ReferenceId attribute in Billed and Unbilled Reconciliation files is updated to a structured JSON format effective June 15; 2026.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#reminder-referenceid-format-update-in-reconciliation-files","high"
"azure-2026-06-15-reminder-microsoft-365-pricing-and-packaging-updat","Azure","2026-06-15","Reminder: Microsoft 365 pricing and packaging updates coming in 2026","Reminder: Microsoft 365 pricing and packaging updates coming in 2026. Lock in current pricing by closing renewals before July 1.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#reminder-microsoft-365-pricing-and-packaging-updates-coming-in-2026","high"
"azure-2026-06-15-new-partner-skilling-discussion-board","Azure","2026-06-15","New: Partner Skilling discussion board","Introducing the new Partner Skilling discussion board on Tech Community—your go-to destination for skilling opportunities and expertise.","release","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#new-partner-skilling-discussion-board","low"
"suger-2026-06-15-suger-as-of-jun-15-2026","Suger","2026-06-15","Suger: As of Jun 15; 2026","Added the first Oracle Cloud Marketplace integration; covering adding and verifying a marketplace. Oracle Marketplace Added embeddable partner sign-up forms; with an allowlist controlling which sites may embed them.","release","https://www.suger.io/resources/changelog/#release-2026-06-15","medium"
"suger-2026-06-15-insulin-as-of-jun-15-2026","Suger","2026-06-15","Insulin: As of Jun 15; 2026","Added knowledge bases; so agents can answer from your own documents. Knowledge bases Added fuzzy search across agent and channel names; descriptions; and message history. Merged the viewer apps into one Preview app; which now renders xlsx and docx alongside the existing formats.","release","https://www.insulin.dev/changelog/#release-2026-06-15","medium"
"aws-2026-06-11-detecting-misconfigurations-and-mitigating-ai-risk","AWS","2026-06-11","Detecting misconfigurations and mitigating AI risks to secure Amazon Bedrock with TrendAI Vision One™","In this post; you’ll learn how TrendAI Vision One™ helps secure Amazon Bedrock deployments by detecting misconfigurations; monitoring for data exposure; and providing actionable remediation guidance.","blog","https://aws.amazon.com/blogs/awsmarketplace/detecting-misconfigurations-and-mitigating-ai-risks-to-secure-amazon-bedrock-with-trendai-vision-one/","low"
"azure-2026-06-11-every-technical-update-delivered-right-to-your-inb","Azure","2026-06-11","Every technical update; delivered right to your inbox","Stay ahead of API changes; compliance requirements; and security updates with clear technical guidance.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#every-technical-update-delivered-right-to-your-inbox","medium"
"azure-2026-06-10-monthly-microsoft-ai-cloud-partner-program-update","Azure","2026-06-10","Monthly Microsoft AI Cloud Partner Program update","What’s new for Solutions Partner designations; specializations; and other Microsoft AI Cloud Partner Program offerings and benefits.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#monthly-microsoft-ai-cloud-partner-program-update","high"
"azure-2026-06-09-security-insights-now-available-in-copilot-tab-of-","Azure","2026-06-09","Security insights now available in Copilot tab of ASPX","A new; singular view of your data security signals and Copilot opportunity data.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#security-insights-now-available-in-copilot-tab-of-aspx","high"
"azure-2026-06-09-introducing-pitch-maker-agent-beta","Azure","2026-06-09","Introducing Pitch Maker Agent (beta)","Turn Copilot Chat usage into Microsoft 365 Copilot deals with the Pitch Maker Agent (beta) experience.","blog","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#introducing-pitch-maker-agent-beta","medium"
"aws-2026-06-08-complete-guide-to-upgrading-your-saas-product-to-a","AWS","2026-06-08","Complete guide to upgrading your SaaS product to AWS Marketplace Concurrent Agreements","This guide walks you through the technical migration steps to implement Concurrent Agreements. It covers the transition from Amazon Simple Notification Service (Amazon SNS) to Amazon EventBridge; API updates; and best practices for managing multiple licenses within your SaaS int…","blog","https://aws.amazon.com/blogs/awsmarketplace/complete-guide-to-upgrading-your-saas-product-to-aws-marketplace-concurrent-agreements/","medium"
"azure-2026-06-08-mfa-enforcement-for-partner-center-apis","Azure","2026-06-08","MFA enforcement for Partner Center APIs","Multifactor authentication (MFA) enforcement for Partner Center APIs: Take action immediately.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#mfa-enforcement-for-partner-center-apis","medium"
"azure-2026-06-08-new-microsoft-365-copilot-promotion-customers-can-","Azure","2026-06-08","New Microsoft 365 Copilot promotion: Customers can save 15% on three-year commitments for 300+ licenses","New Microsoft 365 Copilot promotion: Customers can save 15% on three-year commitments for 300+ licenses.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#new-microsoft-365-copilot-promotion-customers-can-save-15-on-three-year-commitments-for-300-licenses","medium"
"suger-2026-06-08-suger-as-of-jun-8-2026","Suger","2026-06-08","Suger: As of Jun 8; 2026","Added SCORM package upload with an in-house runtime for Partner Training. Partner Training Added certificate expiry and renewal — statuses; retakes; automatic re-enrolment; and notifications.","release","https://www.suger.io/resources/changelog/#release-2026-06-08","medium"
"suger-2026-06-08-insulin-as-of-jun-8-2026","Suger","2026-06-08","Insulin: As of Jun 8; 2026","Agents now fail loudly when a model is unreachable; instead of appearing to stall. Fixed the file viewer in sub-threads and for images; PDFs; and HTML. Fixed the integration card menu in the desktop app.","release","https://www.insulin.dev/changelog/#release-2026-06-08","low"
"azure-2026-06-05-dynamics-365-business-central-dual-use-rights-lice","Azure","2026-06-05","Dynamics 365 Business Central Dual Use Rights license keys update","Download and replace license keys every six months to continue using on-premises Dynamics 365 Business Central online.","release","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#dynamics-365-business-central-dual-use-rights-license-keys-update","medium"
"azure-2026-06-04-build-in-demand-capabilities-at-microsoft-ai-skill","Azure","2026-06-04","Build in-demand capabilities at Microsoft AI Skills Fest","Free digital skilling event for Microsoft partners; June 8–12.","release","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#build-in-demand-capabilities-atmicrosoftai-skills-fest","low"
"azure-2026-06-04-new-licensing-prerequisite-for-agent-365","Azure","2026-06-04","New licensing prerequisite for Agent 365","New licensing prerequisite for Agent 365: Microsoft 365 E5 required for new purchases starting June 1; 2026.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#new-licensing-prerequisite-for-agent-365","high"
"azure-2026-06-03-work-iq-api-and-consumptive-pricing-update","Azure","2026-06-03","Work IQ API and consumptive pricing update","Work IQ API reaches GA June 16 with consumption-based pricing using Copilot Credits.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#work-iq-api-and-consumptive-pricing-update","high"
"azure-2026-06-02-updated-skilling-for-two-solutions-partner-designa","Azure","2026-06-02","Updated skilling for two Solutions Partner designations","We've updated skilling requirements for Solutions Partner designations for Modern Work and Digital & App Innovation.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#updated-skilling-for-two-solutions-partner-designations","high"
"azure-2026-06-02-introducing-azure-linux-now-available-in-public-pr","Azure","2026-06-02","Introducing Azure Linux—now available in public preview","Deliver trusted solutions on a Linux platform built for Azure.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#introducing-azure-linuxnow-available-in-public-preview","high"
"azure-2026-06-01-new-microsoft-365-business-with-copilot-skus-avail","Azure","2026-06-01","New Microsoft 365 Business with Copilot SKUs available July 1","Simplify AI selling and scale SMB growth with Microsoft 365 Business with Copilot.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#new-microsoft-365-business-with-copilot-skus-available-july-1","high"
"azure-2026-06-01-minor-pricing-precision-updates-for-select-microso","Azure","2026-06-01","Minor pricing precision updates for select Microsoft 365 and Office 365 SKUs in EEA currencies","With teams","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-june#minor-pricing-precision-updates-for-select-microsoft-365-and-office-365-skus-in-eea-currencies","high"
"suger-2026-06-01-suger-as-of-jun-1-2026","Suger","2026-06-01","Suger: As of Jun 1; 2026","Released Partner Training end to end — author; share; learn; certify. Partner Training Added dimension tagging and tag-filtered discount groups to offers. Private offers Added per-organization fine-grained permission selection to the OAuth consent flow.","release","https://www.suger.io/resources/changelog/#release-2026-06-01","medium"
"suger-2026-06-01-insulin-as-of-jun-1-2026","Suger","2026-06-01","Insulin: As of Jun 1; 2026","Reworked skills and added support for installing them from the marketplace. Marketplace Fixed image handling in tool results.","release","https://www.insulin.dev/changelog/#release-2026-06-01","medium"
"azure-2026-05-29-2026-agents-move-into-action","Azure","2026-05-29","2026: Agents move into action","This is the year agents move from assistants to operators across Microsoft 365 - and partners lead the shift.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-may#2026-agents-move-into-action","high"
